likes,replies,retweets,quotes,text,isReply,isRetweet,isQuote,quotedTweet/text,timestamp,quotedTweet/timestamp,username,verified
3,0,0,0,lazy corrupt career politicians fear mongering the same cia talking points . Not an original thought in their bodies!!!!,False,False,True,"CRINGE: Chuck Schumer and Pocahontas Elizabeth Warren just posted videos with the EXACT SAME script bashing President Trump and Elon Musk. 

That intern is getting fired 🤣",2025-03-04T14:17:00.000Z,2025-03-04T14:07:00.000Z,@MrTrendwatch,True
0,0,0,0,"Year after year has passed, and this is stepping 5 years of your career @bamzchoi. Hopefully by this new season you can record a lot of fun and lovely things in every scene.",True,False,False,,2025-03-04T14:17:00.000Z,,@woorseok_,False
14,1,0,0,this is so funny just imagine putting down your pants down to get an injection on your ass and then the nurses suddenly asks something about your Career As A Celebrity,False,False,True,"At the hospital, yeosang was told to get a butt shot, to which he asked if he really had to. They said it would be better for him, so he decided to just do it. After the nurse gave him the shot, she asked how the european tour went. Yeosang, feeling embarrassed, replied that it went well. He said it was embarrassing at the time, but now, looking back, he finds it funny and wanted to share it with yeodoongies.
😭😭😭",2025-03-04T14:17:00.000Z,2025-03-04T13:52:00.000Z,@blackcatgifs,False
0,1,0,0,"🚀 IFFCO AGT Recruitment 2025 – Apply Now! 🌱🎯

💼 Position: Agriculture Graduate Trainee (AGT)

🌟 Kickstart your career with IFFCO! Tag your friends & spread the word! 🔥🚜

 #IFFCO #AGTRecruitment #AgricultureJobs #ApplyNow #JobAlert",False,False,False,,2025-03-04T14:17:00.000Z,,@humarinaukriyan,False
0,1,0,0,"Yeah me too
This is the result, Kenshin's acting career……worried about junken.
As for the FM, we can only wait.😮‍💨Actually, I have three tickets.",True,False,False,,2025-03-04T14:17:00.000Z,,@YuanCheng1205,False
1,0,0,0,He wouldn’t throw away his career,True,False,False,,2025-03-04T14:17:00.000Z,,@UTDShifty,True
0,0,0,0,"Let's hope they don't end up being dragged off to the frontline in the coming years and slaughtered for the sake of Starmer's career. No to war, no to wasting billions on the war machine, no to death & destruction. Let's give our kids a society that promotes welfare, not war.",True,False,False,,2025-03-04T14:17:00.000Z,,@willow_837,False
33,0,9,1,"4x Champion in HS
4X SEC Regular season champion
2X SEC Tournament champion (Could be three 👀)
2X National Champion
2020 & 2021 Miss Georgia Basketball
Made it to the Final Four every year of her college career 
Only lost 10 games since 2017

THEE ultimate winner 🐔🤙",False,True,True,Happy birthday PG1 @HollywoodRaven! A winner at all levels of the game and the facilitator that runs our ship hope you have an amazing day and hopefully you come back for another year 👀🎉🎂🐔,2025-03-04T13:43:00.000Z,2025-03-04T12:25:00.000Z,@GamecocksPlsWin,False
5,4,3,0,How can a footballer who made so much money 💰 during his active career still ends up dead broke?,False,True,False,,2025-03-04T13:25:00.000Z,,@Mrlinah1,True
0,0,0,0,Career change is challenging at this age.,True,False,False,,2025-03-04T14:17:00.000Z,,@FarleyKend94805,True
0,0,0,0,"1. +17yr #RCMP concealed #moneylaundering
2. witnesses intimidated
3. evidence destroyed
4. no bankers investigated
5. #lawyers & Judicial Appointees never held accountable

Kevin Brosseau made a career of FAILING in his STATUTORY DUTY!

#fentanyl #trafficking #TradeWar #ableg",False,False,True,"Trudeau appointed a fentanyl Czar over 3 weeks ago. Who’s heard a single thing about what he’s done to date? 
pm.gc.ca/en/news/news-releas…",2025-03-04T14:17:00.000Z,2025-03-04T06:49:00.000Z,@davidskryp,True
3,0,0,0,"Ursula von der Leyen has built a career on creating opportunities to squander taxpayer money. Let’s not forget she still owes taxpayers answers on how contracts were awarded during the COVID pandemic. As a result, billions have disappeared with no accountability. Now, she’s setting up another scheme where massive contracts will be handed out without oversight to interested parties. That’s what she does—waste money. If anyone doubts it, just look at her handling of the last pandemic. @vonderleyen @EU_Commission #EU #TaxpayerMoney #Accountability #Corruption",True,False,False,,2025-03-04T14:17:00.000Z,,@WorldviewCap,True
1,1,0,0,"Creating is a type of playmaking. And Ronaldo is an elite playmaker with high IQ, especially off the ball, but even on the ball he is extremely smart. Forward CAN be a playmaker. If forward can't be a playmaker, then Messi was not a playmaker half of his career. Messi doesn't",True,False,False,,2025-03-04T14:17:00.000Z,,@constant1neGOAT,False
0,0,0,0,"Session One: Navigating Clinical Academic Training | APAM 2025 

Join us at APAM 2025 for the Emerging Clinical Researchers Workshop, designed to equip early-career clinicians with key skills & insights.  

📅 3 April | 📍 RCP London | ⏰ 09:00-10:45  

🔗 Register: apam2025.org.uk/apam-2025-re… 
📢 Late-breaking abstracts open until 10 March! Submit now: apam2025.org.uk/abstracts-su… 

#APAM2025 #ClinicalResearch #MedEd",False,False,False,,2025-03-04T14:17:00.000Z,,@AoPgbi,True
159,0,30,1,"Taehyung secured another promotion in just a few days ‘cause of his insane hard work! I swear, I feel like Mrs. Kim’s mom at this point😭 His family must be so proud of their lil bear of honor, shining both in the military and in his music career. His dedication in everything he does is truly inspiring, not just to his fans but to the Korean youth as well!",False,True,False,,2025-03-03T17:09:00.000Z,,@11_11Tae_,False
18,13,9,0,"Andrew Cuomo, whose public career was thought to be dead just three years ago, is back in the spotlight as a newly declared candidate for mayor of New York City—and he is topping polls econ.st/41oReQP

Photo: AP",False,True,False,,2025-03-04T12:15:00.000Z,,@TheEconomist,True
0,0,0,0,"Avnu @Dhananjayaka na twitter alli maryadi tegd bitta. 
Iga @Nwinshankar du tegitane.

Career haal madakke hutdavnu",True,False,False,,2025-03-04T14:17:00.000Z,,@5tc80js096,False
96,2,2,0,"the thing is she never asked me to do any of this. i did it cus i have free will, and i wanted her to win.

i also don’t think people realize how prestigious a brit award is, and for her to be winning one 6 months into her solo career with no album out is crazy😭",True,False,False,,2025-03-04T14:17:00.000Z,,@lidolmix,True
2,0,2,0,"Careerist Reviews 2025: Cost, Courses, And Career Opportunities

jadirectives.com/careerist-r… 

#CareerDevelopment #TechJobs #OnlineLearning #Careerist #JobTraining 
#Elearning #TechSkills #CareerGrowth",False,True,False,,2025-03-02T00:40:00.000Z,,@Jadirectivestwt,False
0,0,0,0,Hey @brianglenntv hope you enjoyed your career while you had one. Friday you decided to make an ass of yourself and now you will learn the meaning of FAFO,False,False,False,,2025-03-04T14:17:00.000Z,,@Gorgie583752,False
0,0,0,0,"Food for thought.

No matter what you think of Trump he was a private citizen before he was President.

No matter what you think of Elon, he is a private citizen.

Now look at your career politicians. 

Their whole careers fed by your $. 

Elected to represent you.

Worth it?",True,False,False,,2025-03-04T14:17:00.000Z,,@JEAvalon,False
9,0,0,0,"明日、報告するためのnoteを書いてます
仕上げていきますよ
あ、note販売する訳ではありません",False,False,False,,2025-03-04T14:17:00.000Z,,@career_koumei,True
0,0,0,0,そう、読みては人間なんですよね,True,False,False,,2025-03-04T14:17:00.000Z,,@yuuko_career,True
14,0,3,0,"Fantastic to attend the Blessed Trinity College Careers Fair today. 
It was great to see so many young people from North Belfast show an interest in a career in law. #BlessedTrinityCollege #CareersFair",False,True,False,,2025-03-04T13:32:00.000Z,,@KRWLaw,False
2,0,0,0,"This *career burglar*, recently released from jail after being apprehended by Shomrim and the NYPD in March 2024, *attempted to break into a home* last night and steal packages off porches. If you see him, *call 911  and Shomrim immediately* at 718-774-3333.",False,False,False,,2025-03-04T14:17:00.000Z,,@ShomrimCH,False
0,0,0,0,Did the McKinsey Forward program help your career in any way?,False,False,False,,2025-03-04T14:17:00.000Z,,@ovedjerory,False
3,0,0,0,"March Madness isn’t just upsets and buzzer-beaters.

Coaches are also thinking about:

🔹Career decisions – Stay or go?

🔹Portal begins – Emotions, rumors, drama.

🔹Recruiting vs. Winning – Win more, fall behind more.

🔹March Impact – Better job, security, or the hot seat.",False,False,False,,2025-03-04T14:17:00.000Z,,@Coachcoop__,False
0,0,0,0,this man told us yesterday that if he eventually didnt have any fans or wenu he would stop being an idol and focuing on music all together and find a new career. everything he does is for wego :( im so upset,False,False,False,,2025-03-04T14:17:00.000Z,,@lovyousunwoo,False
0,0,0,0,"Game-changer in sports finance comes to market, betting on athletes' career longevity could yield surprising returns",False,False,False,,2025-03-04T14:17:00.000Z,,@CrossTammyNatho,False
1,0,0,0,AJ Styles Feared Severe Foot Injury Would End His WWE Career ringsidenews.com/2025/03/04/…,False,False,False,,2025-03-04T14:17:00.000Z,,@Thewrestlingin1,True
3,0,3,0,"IAB Group Global President Janet Jack has been in Paris collecting her honorary Doctorate from City University of Paris for her contributions to Business Leadership and Transformation. 👩‍🎓 
IAB Group Website - iabgroup.org.uk/

#accounting #career #success #achievement",False,True,False,,2025-03-04T12:24:00.000Z,,@Iabgroupsocial,False
7,0,0,0,"スキル？能力？
簡単だよそれ手にするの。

変わるって、簡単じゃない。
本当に変わるって、簡単じゃない。",False,False,True,"元々頭も良くもないし、悪くもない。スポーツも普通。かといって不良でもない。

大学はFランで、仕事をサボりがちな新入社員だった自分が、年商15億を超える会社の代表になるまでにしたことを話しました。

youtu.be/4OH_KkVyU2k?si=AiEY…",2025-03-04T14:17:00.000Z,2025-03-04T09:06:00.000Z,@career_takanori,True
0,0,0,0,Before leaving Cleveland Lebron had a winning record against  all these guys. Lmao the best player on this list was 4-17 against LeBron before joining a 70 win team. He woulda still went to multiple finals if he played his whole career out west as long as he had a competent GM.,True,False,False,,2025-03-04T14:17:00.000Z,,@BiGGSAiNT_MUSiC,False
0,1,0,0,"#UnlockYourPotential 
Navigating career transitions can be challenging, but having the right support and insights makes all the difference.",False,False,False,,2025-03-04T14:17:00.000Z,,@unlockwithkeyai,False
0,0,0,0,もったいない🥲,True,False,False,,2025-03-04T14:16:00.000Z,,@penpan_IT,True
0,0,0,0,How does this lady still have a career.  WTF are you doing Minnesota?,True,False,False,,2025-03-04T14:16:00.000Z,,@apotheCory15,False
16,0,8,0,"""He is a con artist. He runs on this idea he is fighting for the little guy, but he has spent his entire career sticking it to the little guy — his entire career."" ~#MarcoRubio on #Trump, 2016

👇🏾Marco Rubio today.",False,True,False,,2025-02-28T21:39:00.000Z,,@bklyn_hayshun,False
1101,40,378,16,"Gautam Sen from UK sent me the following message. Can you guess who this RSS karyakarta is?
“Christophe Jaffrelot, whose career was given a mighty leg up at the start of his career by a senior RSS karyakarta, has been dutifully spewing foul venom in the French media at Narendra Modi and India itself too over his visit to France as the guest of honour on Bastille Day. Of course Jaffrelot, described as the French authority on India, is a rather pedestrian India-baiting commentator on India. However, India’s ICCR saw fit to fund his professorial salary at London University’s Kings College though I had tried to persuade it to think again.”",False,True,False,,2023-07-17T11:56:00.000Z,,@RajivMessage,True
